SourceFile,ArtworkSourceInvURL,ArtworkSourceInventoryNo,ArtworkDateCreated,ArtworkSource,ArtworkCopyrghtNotice,ArtworkCreator,ArtworkTitle,LicensorName,LicensorStreetAddress,LicensorCity,LicensorPostalCode,LicensorCountry,LicensorTelephone1,LicensorTelephoneType1,LicensorEmail,LicensorURL,CopyrightFlag,Description,IntellectualGenre,Label,OriginalDocumentID,Source,Subject,UsageTerms,Webstatement
0000_GRO0524_I kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0524_I,0000.GRO0524.I,circa 1701 - circa 1800,Musea Brugge - Groeningemuseum,Public domain,"Anonieme meester, Zuidelijke Nederlanden, 18de eeuw",Heilige Drievuldigheid,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Heilige Drievuldigheid (Anonieme meester, Zuidelijke Nederlanden, 18de eeuw, circa 1701 - circa 1800); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Heilige Drievuldigheid,http://groeningemuseum.be/collection/work/id/0000_GRO0524_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Anonieme meester, Zuidelijke Nederlanden, 18de eeuw, Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040030000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0215_I,0000.GRO0215.I,circa 1535 - circa 1540,Musea Brugge - Groeningemuseum,Public domain,"Blondeel, Lancelot",Legende van de heilige Joris,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Legende van de heilige Joris (Lancelot Blondeel, circa 1535 - circa 1540); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Legende van de heilige Joris,http://groeningemuseum.be/collection/work/id/0000_GRO0215_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Lancelot Blondeel (http://viaf.org/viaf/95770787), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040031000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0018_I,0000.GRO0018.I,1545,Musea Brugge - Groeningemuseum,Public domain,"Blondeel, Lancelot",Heilige Lucas schildert de Madonna,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Heilige Lucas schildert de Madonna (Lancelot Blondeel, 1545); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Heilige Lucas schildert de Madonna,http://groeningemuseum.be/collection/work/id/0000_GRO0018_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Lancelot Blondeel (http://viaf.org/viaf/95770787), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040032000 kopie.jpg,http://groeningemuseum.be/collection/work/id/2000_GRO0008_I,2000.GRO0008.I,circa 1548 - circa 1558,Musea Brugge - Groeningemuseum,Public domain,"Blondeel, Lancelot",De dood van Marcus Licinius Crassus,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"De dood van Marcus Licinius Crassus (Lancelot Blondeel, circa 1548 - circa 1558); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,De dood van Marcus Licinius Crassus,http://groeningemuseum.be/collection/work/id/2000_GRO0008_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Lancelot Blondeel (http://viaf.org/viaf/95770787), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040033000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1995_GRO0020_I,1995.GRO0020.I,1548,Musea Brugge - Groeningemuseum,Public domain,"Pourbus, Pieter",Laatste Avondmaal,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Laatste Avondmaal (Pieter Pourbus, 1548); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Laatste Avondmaal,http://groeningemuseum.be/collection/work/id/1995_GRO0020_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Pieter Pourbus (http://viaf.org/viaf/96250453), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040034000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0108_I-0109_I,0000.GRO0108.I-0109.I,1551,Musea Brugge - Groeningemuseum,Public domain,"Pourbus, Pieter",Portretten van Jan van Eyewerve en Jaquemyne Buuck,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portretten van Jan van Eyewerve en Jaquemyne Buuck (Pieter Pourbus, 1551); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portretten van Jan van Eyewerve en Jaquemyne Buuck,http://groeningemuseum.be/collection/work/id/0000_GRO0108_I-0109_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Pieter Pourbus (http://viaf.org/viaf/96250453), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040035000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0040_I-0041_I,0000.GRO0040.I-0041.I,1498,Musea Brugge - Groeningemuseum,Public domain,"David, Gerard",Het Oordeel van Cambyses,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Het Oordeel van Cambyses (Gerard David, 1498); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Het Oordeel van Cambyses,http://groeningemuseum.be/collection/work/id/0000_GRO0040_I-0041_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Gerard David (http://viaf.org/viaf/54419155), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040036000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0110_I,0000.GRO0110.I,1551,Musea Brugge - Groeningemuseum,Public domain,"Pourbus, Pieter",Laatste Oordeel,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Laatste Oordeel (Pieter Pourbus, 1551); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Laatste Oordeel,http://groeningemuseum.be/collection/work/id/0000_GRO0110_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Pieter Pourbus (http://viaf.org/viaf/96250453), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040037000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1561_I,0000.GRO1561.I,circa 1601 - circa 1620,Musea Brugge - Groeningemuseum,Public domain,"Bruegel, Pieter I",Johannes predikt tot de menigte,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Johannes predikt tot de menigte (Pieter I Bruegel, circa 1601 - circa 1620); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Johannes predikt tot de menigte,http://groeningemuseum.be/collection/work/id/0000_GRO1561_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Pieter I Bruegel (http://viaf.org/viaf/106963647), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040038000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1983_GRO0019_I-0020_I,1983.GRO0019.I-0020.I,1452,Musea Brugge - Groeningemuseum,Public domain,"Christus, Petrus",Annunciatie en de aanbidding van het Jezuskind,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Annunciatie en de aanbidding van het Jezuskind (Petrus Christus, 1452); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Annunciatie en de aanbidding van het Jezuskind,http://groeningemuseum.be/collection/work/id/1983_GRO0019_I-0020_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Petrus Christus (http://viaf.org/viaf/79406516), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040039000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0191_I,0000.GRO0191.I,1759,Musea Brugge - Groeningemuseum,Public domain,"Vernet, Claude Joseph",Schipbreuk,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Schipbreuk (Claude Joseph Vernet, 1759); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Schipbreuk,http://groeningemuseum.be/collection/work/id/0000_GRO0191_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Claude Joseph Vernet (http://viaf.org/viaf/14965328), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040040000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1357_I,0000.GRO1357.I,1593,Musea Brugge - Groeningemuseum,Public domain,"Grimmer, Abel",Kruisdraging,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Kruisdraging (Abel Grimmer, 1593); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Kruisdraging,http://groeningemuseum.be/collection/work/id/0000_GRO1357_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Abel Grimmer (http://viaf.org/viaf/95807074), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040041000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0159_I,0000.GRO0159.I,1806,Musea Brugge - Groeningemuseum,Public domain,"Donckt, Joseph Octave van der",Portret van Sylvie de la Rue,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van Sylvie de la Rue (Joseph Octave van der Donckt, 1806); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van Sylvie de la Rue,http://groeningemuseum.be/collection/work/id/0000_GRO0159_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Joseph Octave van der Donckt (http://viaf.org/viaf/96239007), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040042000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0024_I,0000.GRO0024.I,1577,Musea Brugge - Groeningemuseum,Public domain,"Claeissens, Pieter II",Allegorie van de vrede in de Nederlanden in 1577,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Allegorie van de vrede in de Nederlanden in 1577 (Pieter II Claeissens, 1577); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Allegorie van de vrede in de Nederlanden in 1577,http://groeningemuseum.be/collection/work/id/0000_GRO0024_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Pieter II Claeissens (http://viaf.org/viaf/95851105), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040043000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0117_I,0000.GRO0117.I,1525,Musea Brugge - Groeningemuseum,Public domain,"Provoost, Jan",Laatste Oordeel,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Laatste Oordeel (Jan Provoost, 1525); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Laatste Oordeel,http://groeningemuseum.be/collection/work/id/0000_GRO0117_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Jan Provoost (http://viaf.org/viaf/95820852), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040044000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0680_I,0000.GRO0680.I,1605,Musea Brugge - Groeningemuseum,Public domain,"Claeissens, Antonius","Mars omringd door de Kunsten en Wetenschappen, overwint de Onwetendheid",Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Mars omringd door de Kunsten en Wetenschappen, overwint de Onwetendheid (Antonius Claeissens, 1605); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,"Mars omringd door de Kunsten en Wetenschappen, overwint de Onwetendheid",http://groeningemuseum.be/collection/work/id/0000_GRO0680_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Antonius Claeissens (http://viaf.org/viaf/95759673), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040045000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0091_I-0095_I,0000.GRO0091.I-0095.I,1484,Musea Brugge - Groeningemuseum,Public domain,"Memling, Hans",Moreel-triptiek,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Moreel-triptiek (Hans Memling, 1484); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Moreel-triptiek,http://groeningemuseum.be/collection/work/id/0000_GRO0091_I-0095_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Hans Memling (http://viaf.org/viaf/36926265), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040046000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1594_I,0000.GRO1594.I,1911,Musea Brugge - Groeningemuseum,Public domain,"Tytgat, Edgard",Kermis in Watermaal,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Kermis in Watermaal (Edgard Tytgat, 1911); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Kermis in Watermaal,http://groeningemuseum.be/collection/work/id/0000_GRO1594_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Edgard Tytgat (http://viaf.org/viaf/24618542), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040047000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0010_II,0000.GRO0010.II,1910,Musea Brugge - Groeningemuseum,Public domain,"Baes, Firmin",De schoonmaakster,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"De schoonmaakster (Firmin Baes, 1910); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,De schoonmaakster,http://groeningemuseum.be/collection/work/id/0000_GRO0010_II,http://www.lukasweb.be/,"pastel (beeldmateriaal) (http://vocab.getty.edu/aat/300076922), Firmin Baes (http://viaf.org/viaf/62347911), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040049000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1981_GRO0012_II,1981.GRO0012.II,1897,Musea Brugge - Groeningemuseum,Public domain,"Frédéric, Léon",La buée (De damp),Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"La buée (De damp) (Léon Frédéric, 1897); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,La buée (De damp),http://groeningemuseum.be/collection/work/id/1981_GRO0012_II,http://www.lukasweb.be/,"houtskooltekening (http://vocab.getty.edu/aat/300390908), Léon Frédéric (http://viaf.org/viaf/22414167), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040050000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0026_I,0000.GRO0026.I,circa 1852 - circa 1875,Musea Brugge - Groeningemuseum,Public domain,"Clays, Paul Jean",Scheldemonding,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Scheldemonding (Paul Jean Clays, circa 1852 - circa 1875); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Scheldemonding,http://groeningemuseum.be/collection/work/id/0000_GRO0026_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Paul Jean Clays (http://viaf.org/viaf/37700077), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040051000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO0030_I,0000.GRO0030.I,circa 1876 - circa 1891,Musea Brugge - Groeningemuseum,Public domain,"Coosemans, Joseph Théodore",Zonnestraal na het onweer,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Zonnestraal na het onweer (Joseph Théodore Coosemans, circa 1876 - circa 1891); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Zonnestraal na het onweer,http://groeningemuseum.be/collection/work/id/0000_GRO0030_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Joseph Théodore Coosemans (http://viaf.org/viaf/4199066), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040052000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1981_GRO0001_XI,1981.GRO0001.XI,1896,Musea Brugge - Groeningemuseum,Public domain,"Minne, George",Drie heilige vrouwen bij het graf,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Drie heilige vrouwen bij het graf (George Minne, 1896); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Drie heilige vrouwen bij het graf,http://groeningemuseum.be/collection/work/id/1981_GRO0001_XI,http://www.lukasweb.be/,"brons (beeldhouwwerk) (http://vocab.getty.edu/aat/300047333), George Minne (http://viaf.org/viaf/15535878), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040053000 kopie.jpg,http://groeningemuseum.be/collection/work/id/1996_GRO0036_I,1996.GRO0036.I,circa 1901,Musea Brugge - Groeningemuseum,Public domain,"Hove, Edmond van",Portret van de kunstenaar en zijn familie,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Portret van de kunstenaar en zijn familie (Edmond van Hove, circa 1901); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Portret van de kunstenaar en zijn familie,http://groeningemuseum.be/collection/work/id/1996_GRO0036_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Edmond van Hove (http://viaf.org/viaf/95756566), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
0040054000 kopie.jpg,http://groeningemuseum.be/collection/work/id/0000_GRO1650_I,0000.GRO1650.I,1927,Musea Brugge - Groeningemuseum,Public domain,"Woestyne, Gustave van de",Laatste Avondmaal,Lukas – Art in Flanders,Abrahamstraat 13,Gent,9000,Belgium,+32(0)92354730,Work,info@lukasweb.be,http://www.lukasweb.be/,False,"Laatste Avondmaal (Gustave van de Woestyne, 1927); collection: Musea Brugge - Groeningemuseum",Reproduction of artwork,Laatste Avondmaal,http://groeningemuseum.be/collection/work/id/0000_GRO1650_I,http://www.lukasweb.be/,"olieverfschildering (http://vocab.getty.edu/aat/300033799), Gustave van de Woestyne (http://viaf.org/viaf/29803590), Musea Brugge - Groeningemuseum (http://isil.kbr.be/BE-BUE01)",https://creativecommons.org/publicdomain/zero/1.0/,CC0 1.0 Universal (CC0 1.0) Public Domain Dedication
